,Unnamed: 0,raw,processed,label,predict
586,2304,@risw_andi PPKM_r4_fix atau PPKM_Bismillah_Final,ppkm fix atau ppkm bismillah final,1,1
587,2815,"@Dennysiregar7 @jokowi Beneran Om @Dennysiregar7 PPKM lebih humanis, daripada lockdown... tinggal kita aja yg disiplin jaga Prokes..   👍 
#sehatselalusemuanya",benaran om ppkm lebih humanis daripada lockdown tinggal kita saja yang disiplin jaga prokes,2,2
588,1426,"Bocoran Sri Mulyani : Skenario PPKM darurat diperpanjang 4 s.d 6 Minggu

Namun dipihak lain Jubir Luhut bilang tidak benar. Alias Hoax

Yang benar yang mana ???

🧐🧐🤔 https://t.co/rSpXgz2KpR",bocoran sri mulyani skenario ppkm darurat diperpanjang minggu namun dipihak lain juru bicara luhut bilang tidak benar alias isu bohong yang benar yang mana,0,0
589,2456,Gamau ngeluh PPKM diperpanjang. Soalnya saudara kita di Afghanistan udah gamikirin tuh virus lagi. Yang mereka pikirin gimana caranya biar bisa selamat dan hidup 🥺,gak mau ngeluh ppkm diperpanjang soalnya saudara kita di afghanistan sudah gamikirin itu virus lagi yang mereka pikirin bagaimana caranya supaya bisa selamat dan hidup,1,0
590,1995,"Sebuah kata kunci
- ppkm
- kudel
- kangkung
- Tut wuri handayani",sebuah kata kunci ppkm kudel kangkung tut wuri handayani,1,1
591,2048,"Perpanjangan PPKM membuahkan hasil yg signifikan, berhasil menekan penyebaran virus varian baru ke masyarakat luas, Terimakasih untuk tenaga medis yg berjuang tanpa lelah
Semoga wabah ini segera berahir
#TetapWaspadaCovidMasihAda https://t.co/WbbcnLCRr5",perpanjangan ppkm membuahkan hasil yang signifikan berhasil menekan penyebaran virus varian baru ke masyarakat luas terimakasih untuk tenaga medis yang berjuang tanpa lelah semoga wabah ini segera berahir,2,2
592,2137,"@Corona_KafirNw Madura.. Bukan pulau jawa oq.

Yg ppkm kan jawa dan bali..
Madura lain.
😎😎😎",madura bukan pulau jawa oq yang ppkm kan jawa dan bali madura lain,1,1
593,2812,hari terakhir wfh dalam rangka ppkm darurat -- sebelum (sepertinya) ppkm darurat diperpanjang.,hari terakhir wfh dalam rangka ppkm darurat sebelum sepertinya ppkm darurat diperpanjang,1,1
594,311,"harusnya hari ini balik ke site, berhubung kena imbas PPKM mari melanjutkan tidur kembali ✨",harusnya hari ini balik ke site berhubung kena imbas ppkm mari melanjutkan tidur kembali,0,0
595,2179,"morning bbys!
jangan lupa sarapan ya, jangan keluar rumah inget ppkm okay!",morning bbys jangan lupa sarapan iya jangan keluar rumah ingat ppkm okay,2,2
596,113,"ini yang selalu dibahas ayah sama mama, ppkm begini dampaknya besar banget buat orang yang jualan apalagi kalo orangnya berpenghasilan cuma dari dagangannya itu https://t.co/VfOzmIElLf",ini yang selalu dibahas ayah sama ibu ppkm begini dampaknya besar banget buat orang yang jualan apalagi jika orangnya berpenghasilan cuma dari dagangannya itu,0,0
597,2260,Mendukung PPKM level 4 https://t.co/nI0bU32Ak1,mendukung ppkm level,2,2
598,262,"@Kita_AMLTF AKU PATUH PPKM DEMI INDONESIA SEHAT DAN MAJU

Lawannya benar adalah Salah, 
Jd kalo melawan yg benar sdh pasti akan Salah. 
Yuk kita patuhi PPKM dan jaga ketat prokes, minimal demi keluarga tercinta.
Hilangkan ego dan hasrat tak penting.
Keselamatan keluarga dan negara yg utama https://t.co/VrX6r5rytA",saya patuh ppkm demi indonesia sehat dan maju lawannya benar adalah salah jadi jika melawan yang benar sudah pasti akan salah yuk kita patuhi ppkm dan jaga ketat prokes minimal demi keluarga tercinta hilangkan ego dan hasrat tidak penting keselamatan keluarga dan negara yang utama,2,2
599,2342,bangun bangun liat berita ppkm diperpanjang lagi anjingggggggggggg,bangun bangun lihat berita ppkm diperpanjang lagi anjing,0,1
600,154,"Alhamdulillah, semenjak PPKM ga ada ambulance mondar mandir.",alhamdulillah semenjak ppkm tidak ada ambulance mondar mandir,2,2
601,3850,Kayanya ini pergi terpagi selama Ppkm deh :(,kayaknya ini pergi terpagi selama ppkm deh,1,1
602,575,"langkah yang diambil pemerintah sudah tepat, mari bersama kita dukung PPKM dalam percepatan penanganan Covid-19. PPKM Sudah Tepat https://t.co/GdT7VXK01d",langkah yang diambil pemerintah sudah tepat mari bersama kita dukung ppkm dalam percepatan penanganan covid ppkm sudah tepat,2,2
603,3114,"@RiaaaGirlsss Masak, nanem sm tiktokan gais. Kelar PPKM jd glowing gais hahaha",masak nanem sama tiktokan gais kelar ppkm jadi glowing gais hahaha,2,1
604,2377,"Ppkm kapan selesai?
Gwa benci banget tiap pagi drama sama satpam stasiun cuma karna pembatasan.
Iya yang di prioritasin nakes, nakes juga sama kok kaya pekerja biasa, ada jam kerja nya..
Bahkan tadi gua liat dia bukan nakes malah dipersilahkan masuk
Wkwkwkwkwkwkwk",ppkm kapan selesai aku benci banget tiap pagi drama sama satuan pengamanan stasiun cuma karena pembatasan iya yang di prioritasin tenaga kesehatan tenaga kesehatan juga sama kok kayak pekerja biasa ada jam kerja nya bahkan tadi aku lihat dia bukan tenaga kesehatan bahkan dipersilahkan masuk wkwkwkwkwkwkwk,0,0
605,1330,@pakaipeci Ppkm ini dilanjut apa tidak ???? Kalo dilanjut sampai kapan ????,ppkm ini dilanjut apa tidak jika dilanjut sampai kapan,1,0
606,2106,"@GOAL_ID Messi kena dampak PPKM kehilangan pekerjaan,,hahaha",me saya kena dampak ppkm kehilangan pekerjaan hahaha,0,0
607,1268,PPKM mulu 😵‍💫 sampe kapan ni bgini terus ?? 😢,ppkm terus sampai kapan ini begini terus,0,0
608,1439,"Bismillah semoga hari ini daper kabar bigwinnn, mau kekampus buat validasi huhuhu ppkm diperpanjang lagi semoga kampus ga tutup...",bismillah semoga hari ini daper kabar bigwin mau kekampus buat validasi huhuhu ppkm diperpanjang lagi semoga kampus tidak tutup,1,1
609,2995,@kemalpalevi Seharusnya masing-masing kambing di kasih hand sanitizer takut nya abis salaman sama kambing lain yakan trus diperhatiin juga takut pas malem-malem ada yg diem-diem jalan ke mall kn lagi PPKM gak boleh itu,seharusnya masing masing kambing di kasih hand sanitizer takut nya habis salaman sama kambing lain yakan terus diperhatiin juga takut pas malam malam ada yang diam diam jalan ke mall kan lagi ppkm enggak boleh itu,1,0
610,1191,@IvoneHall @subindiahneelam Pagi mbak @IvoneHall ..disana jg diperpanjang y kaya PPKM disini mbak. Sehat slalu aja y bersama keluarga,pagi mbak disana juga diperpanjang kayak ppkm disini mbak sehat selalu saja bersama keluarga,2,2
611,2407,@vienz69 siap siap klo aku alesannya ppkm 🤣🤣,siap siap kalau saya alesannya ppkm,1,1
612,1558,"Mf tmn2 tlg berbagi info mgkin aq krg berselancar di media shgg brtany blm smpt baca.
Ada ga Tuan Presiden bpk Jokowi didalam mngatasi pandemi ini APA GAGASANNYA DALAM MENYELAMATKAN RAKYAT?
Maaf ini selain dri PPKM ya.
PPKM jga bnyk yg mngamati ga efektif
Dana covid itu 1200T lo",maaf teman tolong berbagi informasi mungkin aku krg berselancar di media shgg brtany belum sempat baca ada tidak tuan presiden bapak jokowi didalam mngatasi pandemi ini apa gagasannya dalam menyelamatkan rakyat maaf ini selain dari ppkm iya ppkm juga banyak yang mngamati tidak efektif dana covid itu kamu,0,0
613,3413,"#RedamPandemiJagaNKRI

Dukung terus pemerintah perpanjang PPKM level 4 https://t.co/w0DgQqCbTE",dukung terus pemerintah perpanjang ppkm level,2,2
614,3034,"Kebijakan pemerintah dengan memberlakukan PPKM Darurat merupakan upaya untuk menekan penularan, pastinya berdampak pada masyarakat, Memang benar pemerintah jg memberi bansos. 
Yuk mari #SalingBerbagiDimasaPandemi https://t.co/28EzWCqNXl",kebijakan pemerintah dengan memberlakukan ppkm darurat merupakan upaya untuk menekan penularan pastinya berdampak pada masyarakat memang benar pemerintah juga memberi bansos yuk mari,2,2
615,824,"- Keji ! Kejahatan PPKM jokowi !
- Kejahatan PPKM trbongkar, luhut dijemput !
-Turunkan jokowi sekarang juga, lebih cepat lebih baik!
- Tumbangkan jokowi, selamatkan Indonesia !
- Jokowi gagal total !!! Sah diseret paksa KELUAR ISTANA !
https://t.co/cFjdxf4pax",keji kejahatan ppkm jokowi kejahatan ppkm trbongkar luhut dijemput turunkan jokowi sekarang juga lebih cepat lebih baik tumbangkan jokowi selamatkan indonesia jokowi gagal total sah diseret paksa keluar istana,0,2
616,3697,"@latifaniindah @megaputrib Sudah kalau via halodoc wkwk. Halodoc to the rescue. Disuruh ganti pakan (karena terdiagnosa alergi jua), rutin mandikan, vitamin. Tapi ya memang disarankan suntik ke drh, kalau mau lebih cepat (ini masalahnya. nunggu kasus aktif turun plus ppkm selesai dulu) wkwk. 😫",sudah kalau via halodoc wkwk halodoc tryout the rescue disuruh ganti pakan karena terdiagnosa alergi jua rutin mandikan vitamin tapi iya memang disarankan suntik ke drh kalau mau lebih cepat ini masalahnya menunggu kasus aktif turun plus ppkm selesai dulu wkwk,1,2
617,361,"Sanksi tegas untuk pelanggar prokes

Patuhi Aturan PPKM https://t.co/tfkDB3zICp",sanksi tegas untuk pelanggar prokes patuhi aturan ppkm,2,2
618,964,Aku sabar nunggu ppkm rampung :),saya sabar menunggu ppkm rampung,2,1
619,3485,ppkm masih lanjut apa ga sih?,ppkm masih lanjut apa tidak sih,1,1
620,3255,"@sbyfess Ke puskesmas aja nanti konsulnya bisa online selama ppkm, selama ada bpjs aman kok.",ke puskesmas saja nanti konsulnya bisa onlen selama ppkm selama ada bpjs aman kok,1,1
621,2331,"@samsularifffin @SiaranBolaLive Oiya 😂 abisnya ppkm kek cokicoki, panjang dan laaaamaaa 😮‍💨",oiya abisnya ppkm kayak cokicoki panjang dan lama,1,1
622,2790,Pgn nonton ayah okin please di broker ngide bgt ppkm diperpanjang,pengen menonton ayah okin tolong di broker ngide banget ppkm diperpanjang,1,1
623,2830,"PPKM tlg jgn diperpanjang dulu 3hri, ntar klo gw dah balek jkrta baru perpanjang lagi 🤧",ppkm tolong jangan diperpanjang dulu hari nanti kalau aku sudah balek jakarta baru perpanjang lagi,1,1
624,2237,"#TetapWaspadaCovidMasihAda bila tak di genjot vaksinasi tentu saja pasti virus covid-19 varian delta ini kan semakin meningkat dan tak bisa dikendalikan 
Dengan PPKM vaksinasi cepat tercaver semua https://t.co/Y84hB0NdBI",bila tidak di genjot vaksinasi tentu saja pasti virus covid varian delta ini kan semakin meningkat dan tidak bisa dikendalikan dengan ppkm vaksinasi cepat tercaver semua,2,2
625,3068,Kenapa gak lockdown total benerbener gak ada kehidupan di luar rumah toh cuma memakan waktu 2 minggu pasti redah deh covid dibanding ada ppkm tapi begini buang-buang waktu..,kenapa enggak lockdown total benerbener enggak ada kehidupan di luar rumah toh cuma memakan waktu minggu pasti redah deh covid dibanding ada ppkm tapi begini buang buang waktu,0,1
626,3117,"PPKM darurat, penyekatan utk membatasi mobikitas dilakukan jam 21.00 -04.00,
Knp jadi pagi dan sore..mgkn jam disana yg salah? 😁😁😁",ppkm darurat penyekatan untuk membatasi mobikitas dilakukan jam kenapa jadi pagi dan sore mungkin jam disana yang salah,1,1
627,99,"Ada buzzer yg singgung mengenai kemarahan pak Anies k perusahaan asuransi yg tidak patuh PPKM darurat. 
Siapa buzzer ny? 🤔 https://t.co/36NvkP5E7S",ada buzzer yang singgung mengenai kemarahan pak anies perusahaan asuransi yang tidak patuh ppkm darurat siapa buzzer nya,1,0
628,3597,@kumparan @PutraWadapi Yang masih ijinkan masuk cina dimasa PPKM semua setan..,yang masih ijinkan masuk cina dimasa ppkm semua setan,0,0
629,1517,"Udah lama ga sarapan mie goreng yang famous ..ternyata emang ngonah...wkwkwkw...
sok tebak ppkm di perpanjang ga😂😂😂 https://t.co/6nFBkZgg33",sudah lama tidak sarapan mie goreng yang famous ternyata memang ngonah wkwkwkw sok tebak ppkm di perpanjang tidak,1,1
630,1904,"@CommuterLine Min, lapor
Tolong prokes semakin diperketat di stasiun stasiun transit.
H-1 sebelum PPKM saya transit di Manggarai, tidak ada jaga jarak dan ada bbrp yg melepas maskernya.",min lapor tolong prokes semakin diperketat di stasiun stasiun transit sebelum ppkm saya transit di manggarai tidak ada jaga jarak dan ada beberapa yang melepas maskernya,1,0
631,1174,"Aksi nasi dan disiplin protocol kesehatan efektif menurunkan kasus Corona

PPKM Tangkal Pandemi https://t.co/9VbR4LPKxu",aksi nasi dan disiplin protocol kesehatan efektif menurunkan kasus corona ppkm tangkal pandemi,2,2
632,2536,"Aku ketemu 2 orang hebat kemarin. 1) driver ojol 2) mang Yana, produsen ladu yg sementara beralih profesi jadi pengamen ukulele. Mereka ber2 saya tanya tentang PPKM jawabannya, ""Alhamdulillah, dijalani disyukuri."" ga merinding gimana gue, https://t.co/koQ2lCvtZG",saya ketemu orang hebat kemarin driver ojol memang yana produsen ladu yang sementara beralih profesi jadi pengamen ukulele mereka ber saya tanya tentang ppkm jawabannya alhamdulillah dijalani disyukuri tidak merinding bagaimana aku,2,0
633,2760,"Masa iya kamu mau Pandemi panjang terus. Jadi taati aturan PPKM Yaa. Jangan nakal keluyuran kalo gak ada kepentingan. Ingat, semua orang punya hak keluar dari Pandemi ini. https://t.co/wFdG6Nk3zv",masa iya kamu mau pandemi panjang terus jadi taati aturan ppkm ya jangan nakal keluyuran jika enggak ada kepentingan ingat semua orang punya hak keluar dari pandemi ini,2,0
634,749,"@AREAJULID Aku kok malah pengen menjadikan ppkm sebagai alasan gak usah undang orang banyak pas nikahan. 😅
Pemberitahuan sudah menikah dan minta doa restu juga bisa memanfaatkan sosial media.
Gak perlu undang sodaranya sodara atau apalah. Kalo gitu, catering jadi hemat.",saya kok bahkan mau menjadikan ppkm sebagai alasan enggak perlu undang orang banyak pas nikahan pemberitahuan sudah menikah dan meminta doa restu juga bisa memanfaatkan sosial media enggak perlu undang sodaranya sodara atau apalah jika begitu catering jadi hemat,2,0
635,1424,"PPKM, Pernah Peduli Kemudian Muak",ppkm pernah peduli kemudian muak,1,1
636,3672,@Penyair_Berdiri Patuhi aturan PPKM Darurat,patuhi aturan ppkm darurat,2,2
637,713,PPKM di perpanjang chat ku di persingkat,ppkm di perpanjang chat ku di persingkat,1,1
638,33,"PPKM Lv. 4 karetnya 2, semangat para pencari nafkah. 🙏 https://t.co/SmSSpWSZhk",ppkm lv karetnya semangat para pencari nafkah,2,2
639,1560,"Haloooo ppkm darurat mau bkin klaster baru kah? Sebanyak ini kah sektor kritikal? Ada yg bs jawab, punten up min @jalur5_ @CommuterLine @Dessyssss 
Yg nanya gw, yes gw sektor kritikal ga ada ttd gw obat ga bs keluar 😭😭😭 https://t.co/T0InjzQJUm",halo ppkm darurat mau bikin klaster baru kah sebanyak ini kah sektor kritikal ada yang bisa jawab punten up min yang tanya aku yes aku sektor kritikal tidak ada ttd aku obat tidak bisa keluar,0,0
640,1771,"@Arya38263584 Jauh aahh mending yg daerah Bogor aja...PPKM tauu ga punya kartu vaksin, jauh² ntar disuruh balik lg🙈🙈",jauh ah lebih baik yang daerah bogor saja ppkm tau tidak punya kartu vaksin jauh nanti disuruh balik lagi,0,2
641,2788,@A100888 PPKM diperpanjang terus om hehe,ppkm diperpanjang terus om he,1,0
642,1080,"Kelar isolasi mandiri, sekarang PPKM. Sungguh Tuhan sayang aku banget. Disuruh istirahat 2 bulan ✨",kelar isolasi mandiri sekarang ppkm sungguh tuhan sayang saya banget disuruh istirahat bulan,2,0
643,3122,PPKM // Pekan Potong Kurban Makan.,ppkm pekan potong kurban makan,1,0
644,815,"PPKM
Pagi Pagi Ku Merindumu

#BecauseofAllah
#IMissYou",ppkm pagi pagi ku merindumu,1,1
645,2619,"Dukung PPKM Level 4 Di Perpanjang
Semesta Mendukung Jokowi https://t.co/6q2gQ5I1s6",dukung ppkm level di perpanjang semesta mendukung jokowi,2,2
646,1833,"@CNNIndonesia Jangankan PPKM, dsuruh pakai masker masih banyak yg ngeyel. Sok peduli dg nakes tapi kelakuan sebaliknya.
Dalam barisan yg sama, mereka yg ga percaya Covid &amp; mnolak vaksinasi.
Dalam barisan yg sama, mereka yg demo menolak PPKM, mengeluh soal perut tapi tetap angkat tagar halu.
😊",jangankan ppkm dsuruh pakai masker masih banyak yang ngeyel sok peduli dengan tenaga kesehatan tapi kelakuan sebaliknya dalam barisan yang sama mereka yang tidak percaya covid amp tolak vaksinasi dalam barisan yang sama mereka yang demo menolak ppkm mengeluh soal perut tapi tetap angkat tagar halu,0,0
647,2212,ppkm level 4 ini baru keluar ulti,ppkm level ini baru keluar ulti,1,1
648,236,lagi ppkm begini msh ada aja event?,lagi ppkm begini masih ada saja event,0,1
649,3312,"@94afii Alhamdulillah aku dan keluargaku baik-baik saja..
Semoga PPKM ini membawa kebaikan bagi kita semua, Aamiin..",alhamdulillah saya dan keluargaku baik baik saja semoga ppkm ini membawa kebaikan bagi kita semua amin,2,2
650,2794,Wisma ATLIT MULAI Kosong artinyaaaaa PPKM BERHASIL bukan kar3na hasil kerja sseorang saja bukan hasil kerja Gubernurnya saja . Asyik Minggu depan bisa cusss ..,wisma atlit mulai kosong artinya ppkm berhasil bukan kar nya hasil kerja eorang saja bukan hasil kerja gubernurnya saja asyik minggu depan bisa cus,2,0
651,2035,ppkm sampe kapan sih🥸,ppkm sampai kapan sih,1,1
652,3231,"Sudahkah anda VAKSIN hari ini ?
#ayovaksin jangan sampai menyesal dikemudian hari.
.
Tetap Prokes 3M &amp; 5M, ikuti aturan PPKM yg berlaku. Semoga pandemi cepat berlalu. Aamiin 
#BeraniPeduli 
#GerakanBerbagiUntukWarga https://t.co/CQEz0Jnmgc",sudahkah anda vaksin hari ini jangan sampai menyesal dikemudian hari tetap prokes amp ikuti aturan ppkm yang berlaku semoga pandemi cepat berlalu amin,2,2
653,3708,"@gusadeak Hiatus. Album terakhir 2017 🤣 
Ppkm juga jadi ga ada konser 🤣",hiatus album terakhir ppkm juga jadi tidak ada konser,1,0
654,3530,China Pun berdatangan ke Indonesia saat PPKM Darurat https://t.co/svYJxxAJdP,china pun berdatangan ke indonesia saat ppkm darurat,0,0
655,3391,@diBIBIaja Yang ga rajin bangun pagi cuma jo altair di ppkm bi,yang tidak rajin bangun pagi cuma jo altair di ppkm bi,1,1
656,722,Kata sepeda road bike di masa PPKM: https://t.co/RwG0AKsHKH,kata sepeda road bike di masa ppkm,1,1
657,69,"PPKM Darurat menjadi Langkah yg tepat untuk memutuskan mata rantai penularan covid19.

Jadilah Masyarakat yg Turut Peduli, bukan malah ngerusuhin. 🙏

#PatuhiAturanPPKMDarurat https://t.co/hrhj6TUXEq",ppkm darurat menjadi langkah yang tepat untuk memutuskan mata rantai penularan covid jadilah masyarakat yang turut peduli bukan bahkan ngerusuhin,2,2
658,3123,"Manusia hanya bisa berencana, tapi ppkm yang menentukan segalanya.",manusia hanya bisa berencana tapi ppkm yang menentukan segalanya,0,0
659,3400,@republikaonline Kalau tokoh politik itu nyinyir itu bagian dr suara kritis mereka thd pemerintah dlm penanganan virus wuhan yg trkesan amburadul itu dr kebijahkan  vaksin gratis/berbayar hingga aturan PPKM darurat tnp solusi bt warga miskin.dasar!!asal nyinyir jg loe😂,kalau tokoh politik itu nyinyir itu bagian dari suara kritis mereka terhadap pemerintah dalam penanganan virus wuhan yang trkesan amburadul itu dari kebijahkan vaksin gratis berbayar hingga aturan ppkm darurat tanpa solusi buat warga miskin dasar asal nyinyir juga kamu,0,0
660,667,"@_ekokuntadhi Buat apa PPKM level-4 diperpanjang.🤔

Kalau Mukidi Sendiri mencetak Kerumunan.🤭

Otak mana Otak",buat apa ppkm level diperpanjang kalau mukidi sendiri mencetak kerumunan otak mana otak,0,0
661,2935,"Uang bulanan untuk makan sebenarnya bisa irit, hanya karna PPKM akhirnya jadi boros karna pesan gofood/grabfood terus 😴",uang bulanan untuk makan sebenarnya bisa irit hanya karena ppkm akhirnya jadi boros karena pesan gofood grabfood terus,0,0
662,1131,".
SEMANGAT PPKM !
SELAMAT WIKEND !
.
#GROUPFRIENDSHIPSTUDIO 
LAMA GAK UP PHOTO GUYS
. @ Hangout Bersama https://t.co/9hSgWtGJC2",semangat ppkm selamat wikend lama enggak up photo teman-teman hangout bersama,2,2
663,3529,dari awal ppkm mesti produktif yaa setidaknya ga terlalu kesepian lah yaa ppkm tahun ini🙈,dari awal ppkm mesti produktif ya setidaknya tidak terlalu kesepian lah ya ppkm tahun ini,2,1
664,1753,@Dianaaseprianti Ga berubah lo ye wkwkwkkw yukkk kl dah kelar ppkm 😂,tidak berubah kamu ye wkwkwkkw yuk kalo sudah kelar ppkm,1,1
665,1996,"Ohiya pas ppkm harusnya dia isoman krn keluarga serumah positif tp kan emang wong rame warung... Malah ke pasar, nitip jualan nya ke temennya...",ohiya pas ppkm harusnya dia isoman karena keluarga serumah positif tapi kan memang wong ramai warung bahkan ke pasar nitip jualan nya ke temannya,0,0
666,1929,@Jamrus77669073 @KompasTV Maaf saya tau kog protap PPKM DARURAT. Begini. Pemerintah sudah mengeluarkan aturan siapa yang berhak melakukan kegiatan di masa PPKM DARURAT tapi dengan adanya ketentuan syarat. Kita tidak berada di tempat tapi apakah kedua pihak sudah sama2 mengikuti ketentuan pemerintah,maaf saya tahu kok protap ppkm darurat begini pemerintah sudah mengeluarkan aturan siapa yang berhak melakukan kegiatan di masa ppkm darurat tapi dengan adanya ketentuan syarat kita tidak berada di tempat tapi apakah kedua pihak sudah sama mengikuti ketentuan pemerintah,1,0
667,2540,"PPKM , ga boleh dine in . Kecuali usaha punya lurah",ppkm tidak boleh dine ini kecuali usaha punya lurah,0,1
668,408,ppkm 7 provinsi,ppkm provinsi,1,1
669,2999,"""kondisi ppkm dan pandemi, membuat kebutuhan akan pegawai menjadi berkurang""",kondisi ppkm dan pandemi membuat kebutuhan akan pegawai menjadi berkurang,0,2
670,3089,"@rahasia_ihh Mau makan² di mana ih, lagi PPKM gini 😌",mau makan di mana ih lagi ppkm begini,1,0
671,3406,Kan ppkm ni kira2 paket yang dari jakarta atau pulau jawa tetep bisa dikirim kan ya?,kan ppkm ini kira paket yang dari jakarta atau pulau jawa tetap bisa dikirim kan iya,1,2
672,3682,"@jokowi Matamu wwi..prokas prokes..wedus kon
https://t.co/8ViDGEwvCj",matamu wwi prokas prokes wedus kon,0,2
673,665,emg klo bleh tau kerjaan km apa kok g setuju ppkm? jwp jjr frends,memang kalau boleh tahu pekerjaan kamu apa kok setuju ppkm jwp jjr frends,1,1
674,1314,"@nuryantidewi78 Iya mbak terbukti banget PPKM ini menurunin angka pandemi, di Semarang juga udah jarang suara sirine",iya mbak terbukti banget ppkm ini menurunin angka pandemi di semarang juga sudah jarang suara sirine,2,2
675,783,"Kasus covid yg sekarang banyak itu lak akibat sebelum ppkm kendor banget prokesnya? Kenapa kok ppkm targetnya kasus menurun bersamaan dengan ppkm krlar? Harus e itu lak kayak, target stlh ppkm? Dampak ppkm ke jml kasus kayaknya baru kerasa beberapa minggu kemudian deh.",kasus covid yang sekarang banyak itu lak akibat sebelum ppkm kendor banget prokesnya kenapa kok ppkm targetnya kasus menurun bersamaan dengan ppkm krlar harus itu lak seperti target setelah ppkm dampak ppkm ke jml kasus sepertinya baru kerasa beberapa minggu kemudian deh,1,0
676,2511,PPKM Darurat sesuai instruksi Presiden Jokowi ini menjadi harapan besar bagi kita juga untuk menekan penyebaran kasus Covid-19 di Jawa Timur,ppkm darurat sesuai instruksi presiden jokowi ini menjadi harapan besar bagi kita juga untuk menekan penyebaran kasus covid di jawa timur,2,2
677,589,@radenrauf Overthinking kalo gw secara gw ga perlu kangen coz semenjak ppkm laki gw ngejogrok di depan gw.insecure jg gak toh gw kayanya tambah  putih efek jarang makan kna jd (PUCAT PASI),overthinking jika aku secara aku tidak perlu kangen karena semenjak ppkm laki aku ngejogrok di depan aku insecure juga enggak toh aku kayaknya tambah putih efek jarang makan kna jadi pucat pasi,0,0
678,2167,Tp masih ppkm hmmm,tapi masih ppkm hm,1,1
679,3340,nunggu ppkm kelar lama bgt rasanya 🥲,menunggu ppkm kelar lama banget rasanya,0,1
680,1470,"#PatuhProkesHargaMati

Unthk keselamatan bersama marilah kita dukung perpanjangan PPKM darurat level 4. https://t.co/OhutwncHMA",unthk keselamatan bersama marilah kita dukung perpanjangan ppkm darurat level,2,2
681,2770,"@petgoodboy @txtdaritng @LinduangBulaan Klo dia berjanji jika ppkm diperpanjang maka bakal ngebakar rumah lo? Apa lo bakal tetap respect ketika dia ""menepati janjinya?""",kalau dia berjanji jika ppkm diperpanjang maka bakal ngebakar rumah kamu apa kamu bakal tetap respect ketika dia menepati janjinya,1,1
682,1607,Kelar ppkm aku mau ngebolang.,kelar ppkm saya mau ngebolang,1,1
683,3319,@drismalaa gara gara ppkm ya?,gara gara ppkm iya,1,0
684,2513,"@kumparan pandemi nya berakhir kapan @jokowi ? wong varian baru bisa muncul lagi dan WHO sdh warning akan ada gelombang 3,
contoh Singapura, perkuat sistem kesmas, tegakkan prokes, ga perlu ppkm psbb dsbnya yg melanggar UU Kekarantinaan",pandemi nya berakhir kapan wong varian baru bisa muncul lagi dan who sudah warning akan ada gelombang contoh singapura perkuat sistem kesmas tegakkan prokes tidak perlu ppkm psbb dsbnya yang melanggar uu kekarantinaan,0,0
685,2754,"@gibran_tweet @LC01L IMHO: Pengisian oksigen gratis bukan mengatasi lonjakan covid-19, tetapi mengurangi penderitaan dan kematian kasus2 covid yg butuh O2.

Sedangkan untuk mengatasi lonjakan covid-19 dengan PROKES dan PPKM

CMIIW",in my humble opinion pengisian oksigen gratis bukan mengatasi lonjakan covid tetapi mengurangi penderitaan dan kematian kasus covid yang butuh sedangkan untuk mengatasi lonjakan covid dengan prokes dan ppkm correct me if i'm wrong,2,2
686,192,"Di DKI sudah biasa aturan di buat untuk dilanggar. PAUD dan MASJID pun tetap melakukan aktifitasnya meskipun sedang PPKM. 
Gubernur dan warganya sama saja... Klop..
🤔🤔🤔🤔🤔🤔 https://t.co/pC8uOUWPQC",di dki sudah biasa aturan di buat untuk dilanggar paud dan masjid pun tetap melakukan aktifitasnya meskipun sedang ppkm gubernur dan warganya sama saja klop,0,2
687,2837,"@Adipativan_1 Masih ppkm , wkwkwk😂😂",masih ppkm wkwkwk,1,1
688,3685,Gosh.. i need gramed date tapi mall tutup karna ppkm anjg apalagi diperpanjang. Sht.,gosh need gramed date tapi mall tutup karena ppkm anjing apalagi diperpanjang sht,0,0
689,317,"@Dennysiregar7 @aniesbaswedan wakakkaka... bener juga yak...

semangat semangat
cariii duit lagi hari ini.
.
.
.
eh ppkm di perpanjang gk sih?",wakakkaka benar juga iya semangat semangat cari duit lagi hari ini eh ppkm di perpanjang gak sih,2,0
690,3254,"@briankhrisna istilah ppkm jujur gw blm tau kepanjangan nya, karena waktu itu uda sempat ngapalin psbb (pembatasan sosial berskala besar), eh dia ganti istilah lagi, cuma kali² klo di tanya wartawan tengah jalan, bisa jawab istilah itu ngapalin juga ^_^",istilah ppkm jujur aku belum tahu kepanjangan nya karena waktu itu sudah sempat ngapalin psbb pembatasan sosial berskala besar eh dia ganti istilah lagi cuma kali kalau di tanya wartawan tengah jalan bisa jawab istilah itu ngapalin juga,1,0
691,270,"@Bern_bernat rumah
ppkm",rumah ppkm,1,1
692,1830,"Lucu bin lucu bin ndagel Contoh nyata bhw jokowi hnya pasif.
Gk punya prakarsa apa2 ttng PPKM dia bergantung pd kebijakan bawahannya. https://t.co/77P8H7in4y",lucu bin lucu bin ndagel contoh nyata bahwa jokowi hanya pasif gak punya prakarsa apa tentang ppkm dia bergantung pada kebijakan bawahannya,0,1
693,1437,"@andihiyat Lomba berbagi sebaik(ikhlas) mungkin untuk yang memerlukan dan terdampak ppkm atau covid-19.
#temantanggalmerah",lomba berbagi sebaik ikhlas mungkin untuk yang memerlukan dan terdampak ppkm atau covid,2,2
