raw,processed,label
@AREAJULID Di karenakan PPKM,di karenakan ppkm,1
PPKM Diperpanjang Lagi? https://t.co/kiN9IlNezN,ppkm diperpanjang lagi,1
kenapa ppkm hanya di jawa dan bali,kenapa ppkm hanya di jawa dan bali,1
"Pemerintah jangan senang dan puas dulu atas ekonomi yang telah kembali. Jangan lupa, kuartal ketiga 2021 diiringi dengan PPKM Darurat dan PPKM Level 4.
https://t.co/W4X82mHoef",pemerintah jangan senang dan puas dulu atas ekonomi yang telah kembali jangan lupa kuartal ketiga diiringi dengan ppkm darurat dan ppkm level,1
Ini bangun terpagi gw selama ppkm,ini bangun terpagi aku selama ppkm,1
@satriadjenar @djony_edward Ppkm = police pekok kurang makan,ppkm police pekok kurang makan,0
Ppkm sebenrnya setahun. Cuman nyicilnya seminggu-seminggu,ppkm sebenrnya setahun hanya nyicilnya seminggu seminggu,1
@rehuellangela mentai roll dulu berarti. kelar ppkm baru sashimi,mentai roll dulu berarti kelar ppkm baru sashimi,1
"@kookieniaa Kayaknya gara2 ada ppkm berlanjut ini deh, jdnya lama bngt",sepertinya gara ada ppkm berlanjut ini deh jdnya lama banget,0
"Akibat PPKM berlapis-lapis..🥴🥴

Assalamualaikum 🙏🙏
Tetap semangat 💪🏻❤️ https://t.co/uixby6C8hs",akibat ppkm berlapis lapis menjadi seseorang alamualaikum tetap semangat,1
"Edisi ppkm
Ketika Aturan manusia harus di patuhi dan aturan Tuhan malah di cuekin, siapa sebenarnya yg kita sembah..",edisi ppkm ketika aturan manusia harus di patuhi dan aturan tuhan bahkan di cuekin siapa sebenarnya yang kita sembah,0
"@BNI Aku tim #IndonesiaTangguh
Semangat yok bisa melewati masa pendemi dan ppkm. Dan semoga Indonesia semoga pulih kembali. #GenerasiTangguhIndonesia https://t.co/UxC0Y25wmD",saya tim semangat yuk bisa melewati masa pendemi dan ppkm dan semoga indonesia semoga pulih kembali,2
"grgr ppkm diperpanjang, tingkatan covid naik kayanya https://t.co/5cEpIyKltl",gara-gara ppkm diperpanjang tingkatan covid naik kayaknya,1
@Nfadhilah_2 emang iya? kan masih ppkm,memang iya kan masih ppkm,1
"@aisazaz ohh teknis, ppkm buat apaan adaa sistem ganjil genap? virus bakal milih plat nomor lu? pembatesan di malam hari (yaa walopun udh gada this rule is totally fucked up). vaksin dijadiin segala syarat buat ngapa2in (makan, ketempat ini, dll)",oh teknis ppkm buat apa ada sistem ganjil genap virus bakal memilih plat nomor kamu pembatesan di malam hari ya walopun udah tidak ada this rule is totally fucked up vaksin dijadikan segala syarat buat ngapa ini makan ketempat ini dan lain-lain,0
"@adityajuliannn ppkm mulu, kapan ya yg virtual bisa ketemu?",ppkm terus kapan iya yang virtual bisa ketemu,1
@nophiieta sabar ya jngn ngeluh ppkm huhuhu,sabar iya jangan ngeluh ppkm huhuhu,2
"waktu itu dia mau balik ke rumahnya. terus ortunya khawatir kalau dia naik motor sendirian, karena waktu itu ppkm.
trs ibunya nih nyuruh dia pake travel atau nyewa mobil + supir pribadi.",waktu itu dia mau balik ke rumahnya terus orang tuanya khawatir kalau dia naik motor sendirian karena waktu itu ppkm terus ibunya ini nyuruh dia pakai travel atau nyewa mobil supir pribadi,1
Ngakak sampe ppkm di perpanjang lagi https://t.co/R1y9xBB7Yq,tertawa sampai ppkm di perpanjang lagi,1
PPKM atau PSBB ? — Free https://t.co/UZ0ovfRDdl,ppkm atau psbb bebas,1
ppkm diperpanjang trs deh. baju baju gue masih di bandung anjir jamuran ga ya,ppkm diperpanjang terus deh baju baju aku masih di bandung   jamuran tidak iya,0
@Rujakcinguur Bersyukur donk 😂 ppkm masih bs muter2,bersyukur dong ppkm masih bisa muter,1
"@schfess asli seneng bgtt, ini kapan selese ppkm cobaa padahal uda punya list keluar😂",asli senang banget ini kapan selese ppkm coba padahal sudah punya list keluar,1
ppkm hari ke 3,ppkm hari ke,1
lg ppkm gini salon buka ga sih pgn botak,lagi ppkm begini salon buka tidak sih pengen botak,1
"@Askrlfess masih banyak nder, tapi katanya aku liat di tikt°k rs juga udah banyak yg sepi alias gegara ppkm ini kasus nya jadi alhamdulilah turun cmiiw",masih banyak brother tapi katanya saya lihat di tikt rs juga sudah banyak yang sepi alias gara-gara ppkm ini kasus nya jadi alhamdulilah turun correct me if i'm wrong,2
"Pandemi cepetan ilangnya, aku mau magang susah bangettt kaga ada yg nerima selama ppkm😭😭",pandemi cepatan ilangnya saya mau magang susah banget tidak ada yang menerima selama ppkm,0
"@rmol_id @airlangga_hrt Pengangguran bertambah, kan ada PPKM 🙂",pengangguran bertambah kan ada ppkm,0
"Emang seneng buat aturan yang dia langgar sendiri itulah pak @jokowi , PPKM diperpanjang tanpa solusi eh dia bagi2 di wilayah yang terkondisi #JokowiMemanggakHebat #JokowiGagalUrusNegara https://t.co/PBNaC5xOnU",memang senang buat aturan yang dia langgar sendiri itulah pak ppkm diperpanjang tanpa solusi eh dia bagi di wilayah yang terkondisi,0
"Pencinta pedas sampai level-levelan, tapi bukan pencinta PPKM yg levelnya tak teratur🤭 https://t.co/CGSAq5lggj",pencinta pedas sampai level levelan tapi bukan pencinta ppkm yang levelnya tidak teratur,0
@kostanalter ppkm nya seleesainy kapan.?,ppkm nya seleesainy kapan,1
Ppkm bikin jadwal tidur jadi kacoooo,ppkm buat jadwal tidur jadi kaco,0
"@sutanmangarahrp Diwakanda doang yg pake masker biar kayanya covid berbahaya,padahal biar mulyono takut  didemo dengan alsan ppkm",diwakanda doang yang pakai masker supaya kayaknya covid berbahaya padahal supaya mulyono takut didemo dengan alsan ppkm,0
"Dulu, 
Kalian benci demo berjilid-jilid, 
Kini, 
Nikmatilah PPKM berjilid-jilid.  

#Jokowi404NotFound 
#Jokowi404NotFound",dulu kalian benci demo berjilid jilid kini nikmatilah ppkm berjilid jilid,0
"ada yg khawatir jika Thaliban sukses mengelola negerinya menjadi adil makmur bisa memotivasi negara negara lain utk mengikuti jejak nya.

selamat menikmati PPKM bersambung terus menerus shg kalian tdk bisa demo.",ada yang khawatir jika thaliban sukses mengelola negerinya menjadi adil makmur bisa memotivasi negara negara lain untuk mengikuti jejak nya selamat menikmati ppkm bersambung terus menerus sehingga kalian tidak bisa demo,1
@warungsunsun diperpanjang nder kaya ppkm,diperpanjang brother kayak ppkm,1
Woh iyo yo PPKM ditambah 1 minggu,woh iya iya ppkm ditambah minggu,1
"Meskipun sepeserpun saya tidak dapat bantuan dr pemerintah tapi ketakutan terbesar ku, bantuan pemerintah disalah gunakan untuk membeli chip karna banyak org lagi strees gara2 covid dan PPKM.semoga saja disalahgunakan,jika tidak permainan @higgsdomino segera dihentikan, hahahahah",meskipun sepeserpun saya tidak dapat bantuan dari pemerintah tapi ketakutan terbesar ku bantuan pemerintah disalah gunakan untuk membeli chip karena banyak orang lagi strees gara covid dan ppkm semoga saja disalahgunakan jika tidak permainan segera dihentikan hahahahah,0
"Musti belajar psbb &amp; ppkm, jeung https://t.co/8cYcVBTkza",mesti belajar psbb amp ppkm jeung,1
@cumoulonimbus Aku di Sukabumi sayang. Kabarin yaaa please. After ppkm (yang entah kapan usai ini) aku pengen ketemu 💛,saya di sukabumi sayang kabarin iya tolong setelah ppkm yang tidak tahu kapan usai ini saya mau ketemu,1
"Tidak hanya PPKM levelnya, dan yang di harapkan rakyat dari presiden adalah lompatan berpikir di situasi serba sulit dan sebaiknya mencontoh pemimpin negara yang berhasil keluar dari pandemi. https://t.co/hAsotymMIr",tidak hanya ppkm levelnya dan yang di harapkan rakyat dari presiden adalah lompatan berpikir di situasi serba sulit dan sebaiknya mencontoh pemimpin negara yang berhasil keluar dari pandemi,1
@pluang_id Boro2 Investasi apalagi simpan emas... lg pademi ppkm jg msh jalan,jangankan investasi apalagi simpan emas lagi pademi ppkm juga masih jalan,0
@_raithab Ppkm ihhh,ppkm ih,1
Makin lama ppkm makin sering main sendiri https://t.co/0iyHDS7tS4,makin lama ppkm makin sering main sendiri,1
"@MRidwanEly1 Saya mau lah honor jadi pengawas ppkm kalau kerjanya begitu, di bayar 50.000 perhari gpp",saya mau lah honor jadi pengawas ppkm kalau kerjanya begitu di bayar perhari tidak apa-apa,1
"Asem mimpi dipenjara gara-gara pukulin orang, bangun bangun badan sakit semua, keknya mending dipenjara karena ngelanggar PPKM dah keluar penjara masuk tipi atau paling tidak jadi member penerima bansos seumur hidup 🤪",asam mimpi dipenjara gara gara pukuli orang bangun bangun badan sakit semua kayaknya lebih baik dipenjara karena ngelanggar ppkm sudah keluar penjara masuk TV atau paling tidak jadi member penerima bansos seumur hidup,0
@galauklomood ppkm putu,ppkm putu,1
@Gitandinii ayooo kita lakukan kalau ppkm kelarr,ayo kita lakukan kalau ppkm kelarr,1
@Naaoolll @mohmahfudmd Varian yg 19 aja blm kelar... ini 29 lagi.. bs smp 2026 ni PPKM nya,varian yang saja belum kelar ini lagi bisa sampai ini ppkm nya,0
"Kaget liat temen lagi jalan ama cowonya, kemaren gua ajak jalan alesannya ppkm :)",kaget lihat teman lagi jalan sama cowonya kemarin aku ajak jalan alesannya ppkm,1
PPKM diperpanjang sampe orang kalimantan bisa menjadi presiden https://t.co/YYKVH7q7Is,ppkm diperpanjang sampai orang kalimantan bisa menjadi presiden,1
Dari tadi gedeg bgt liat komenannya. Untung ada yang retweet yang ngasih penjelasan gini.  Kacau sih kalo segala macem nyalahin negara mulu mintak ppkm gk diperpanjang tapi prokes masih gak taat. https://t.co/IeURapRqrK,dari tadi gedek banget lihat komentarnya untung ada yang retweet yang memberikan penjelasan begini kacau sih jika segala macam menyalahkan negara terus mintak ppkm gak diperpanjang tapi prokes masih enggak taat,0
"loh ternyata gua rajin juga ikutin aturan ppkm jarang keluar rumah,pas liat sg orang cafe,jalanan rame bangettt😭",loh ternyata aku rajin juga mengikuti aturan ppkm jarang keluar rumah pas lihat sg orang cafe jalanan ramai banget,0
"@abu_waras Ngaco aja tuh aparat
Mosok pasang bendera di PIK gak
Boleh dgn alasan ppkm ???
Koplak 😂",mengaco saja itu aparat masa pasang bendera di pik enggak boleh dengan alasan ppkm kocak,0
fix ppkm selesai banget mau ke pluit village liat dia ^__^,fix ppkm selesai banget mau ke pluit village lihat dia,1
@CNNIndonesia Rakyat yang mana pak? Rakyat kelaparan kok gaada solusi? Rakyat gabisa kerja gegara ppkm kok gaada solusi?,rakyat yang mana pak rakyat kelaparan kok tidak ada solusi rakyat tidak bisa kerja gara-gara ppkm kok tidak ada solusi,0
"@Indiggojunior @ice_mariati @PartBurungGalak Gak mungkin PPKM dibuka setelah 80% divaksin, skrg aja yg 1x baru 25%, yg udah 2x 13%, kecepatan vaksin rata2 sekitar 1jt per hari, akhir tahun belum tentu 80%, menjelang 6bulan, efikasi vaksin mulai menurun.",enggak mungkin ppkm dibuka setelah divaksin sekarang saja yang baru yang sudah kecepatan vaksin rata sekitar juta per hari akhir tahun belum tentu menjelang bulan efikasi vaksin mulai menurun,1
@DonySiswanto @Dennysiregar7 Kagak ada PPKM di afghanistan ngab 🤣,tidak ada ppkm di afghanistan ngab,1
@e100ss Covid19 itu virus bukan? Namanya virus ya akan ada selamanya lah... Gitu ga sih... PPKM ga PPKM virus akan selalu ada.,covid itu virus bukan namanya virus iya akan ada selamanya lah begitu tidak sih ppkm tidak ppkm virus akan selalu ada,0
"@dwiki_411 Kenapa ppkm menjadi alasan ya?
Apa salahnya pik itukan masih wilayah NKRI ???",kenapa ppkm menjadi alasan iya apa salahnya pik itukan masih wilayah nkri,1
"@Ayang_Utriza Awas kena pol pp pak ,ini masih PPKM . Eh di belgia apa ada ppkm ???? 😆",awas kena pol pulang pergi pak ini masih ppkm eh di belgia apa ada ppkm,1
"@AREAJULID Gue ngerantau jd kerasa bgt kesepiannya apalagi keseringan ppkm pas hari kerja. Justru pas dirumah sendiri, tau2 udah maghrib aja, udh sore aja. Jd kgn rumah huhu :'(",aku ngerantau jadi kerasa banget kesepiannya apalagi keseringan ppkm pas hari kerja justru pas dirumah sendiri tahu sudah maghrib saja udah sore saja jadi kangen rumah huhu,1
abis ppkm ikut motoran yu,habis ppkm ikut motoran yuk,1
@priskillakillaq Efek ppkm mungkin,efek ppkm mungkin,1
PPKM diperpanjang lagi gaes.. abis dikabarin mak erot,ppkm diperpanjang lagi guys habis dikabarin ibu erot,1
"Bismillah semoga hari ini daper kabar bigwinnn, mau kekampus buat validasi huhuhu ppkm diperpanjang lagi semoga kampus ga tutup...",bismillah semoga hari ini daper kabar bigwin mau kekampus buat validasi huhuhu ppkm diperpanjang lagi semoga kampus tidak tutup,1
@ah_aban Ppkm ga boleh peluk2☺,ppkm tidak boleh peluk,1
"Gara gara PPKM,sertifikasi COP &amp; COC aye,udah 2 bln ga bs terbit,PPKM kapan selesai nya?perpanjang terus🤦‍♂️🤔",gara gara ppkm sertifikasi cop amp coc aye sudah bulan tidak bisa terbit ppkm kapan selesai nya perpanjang terus,0
@Jogja_Uncover Jangan ada keramaian.. . Ppkm di perpanjang,jangan ada keramaian ppkm di perpanjang,1
"Ada-ada saja, kemarin santai nonton Ikatan Cinta di masa PPKM. Kini rupanya Covid-19 berubah status jadi Covid-29. 

Kurang berjemur kayaknya, atok ini 😁",ada ada saja kemarin santai menonton ikatan cinta di masa ppkm kini rupanya covid berubah status jadi covid kurang berjemur sepertinya atok ini,0
"Ada yg lebihlebih bikin sakit hati banget melebihi di tinggal pas lagi sayangsayangnya,yaitu sebuah harapan ppkm yg udah mau kelar eh nyatanya d perpanjang lagi

Sakit gak? Sakit gak? Sakitlah masa nggak",ada yang lebihlebih buat sakit hati banget melebihi di tinggal pas lagi sayangsayangnya yaitu sebuah harapan ppkm yang sudah mau kelar eh nyatanya perpanjang lagi sakit enggak sakit enggak sakitlah masa tidak,0
"dear brand, ppkm aja diperpanjang…
masa kontrak kita, ekhm… https://t.co/vsHMlz9wy7",dear brand ppkm saja diperpanjang masa kontrak kita ekhm,1
"@ohmyasoka @adrafanf @AREAJULID gak lewat sana, cantika lagi dirumah aja. PPKM soalnya.",enggak lewat sana cantik lagi dirumah saja ppkm soalnya,1
"@hazizarunn Pengakuan dosa itu, mo ke gereja masih ppkm",pengakuan dosa itu mau ke gereja masih ppkm,1
Yu bisa yu buat liburan setelah ppkm,yuk bisa yuk buat liburan setelah ppkm,1
semenjak ppkm paket gue pada lama semua datangnya!!!😡,semenjak ppkm paket aku pada lama semua datangnya,0
@andihiyat Lommba bertahan hidup dalam keadaan PPKM,lommba bertahan hidup dalam keadaan ppkm,1
"Mumet bat ini pala berasa mau pecah dikosan mulu, ppkm kapan kelarnya sih aaaaargh",pusing banget ini kepala berasa mau pecah dikosan terus ppkm kapan kelarnya sih argh,0
"@LindsayYonatan @zuraganpriangan @VIVAcoid Karena jika lockdown pemerintah harus nanggung kebutuhan rakyatnya selama lockdown dan itu ada di UU ...dan pemerintah ngga mau melaksanakan UU tsb, jd dipilihlah istilah PBB sampai PPKM berlevel2 krn ngga da kewajiban nanggung keb rakyatnya. PAHAM?",karena jika lockdown pemerintah harus nanggung kebutuhan rakyatnya selama lockdown dan itu ada di uu dan pemerintah tidak mau melaksanakan uu tersebut jadi dipilihlah istilah pbb sampai ppkm berlevel karena tidak lah kewajiban nanggung keb rakyatnya paham,0
"ppkm kyk Spotify premium, diperpanjang tiap minggu",ppkm kayak spotify premium diperpanjang tiap minggu,1
"@omgyashgurl Tuhan : ada nih, virtual. Yang tatap muka masih kena perpanjangan ppkm",tuhan ada ini virtual yang tatap muka masih kena perpanjangan ppkm,1
PPKM paswortnya? Para Pemuda Kembali Menganggur,ppkm paswortnya para pemuda kembali menganggur,0
@johnnywifeuu HSEWKWKWK aladin ppkm ka lip ga buka order dulu 🤣,hsewkwkwk aladin ppkm kakak lip tidak buka order dulu,1
@wenda_N99 Jangan PROVOKATIV begitu. PPKM dng kasus Tanjung Priok jelas beda jauh akar permasalahannya.,jangan provokativ begitu ppkm dengan kasus tanjung priok jelas beda jauh akar permasalahannya,1
"@detikcom kan para pemerintah efek PPKM atau PSBB gk berdampak. gaji utuh tunjangan utuh walaupun dirumah saja.
 kalau kayak pedagang makanan. asongan. supir angkot. ojol dsb gimana??",kan para pemerintah efek ppkm atau psbb gak berdampak gaji utuh tunjangan utuh walaupun dirumah saja kalau seperti pedagang makanan asongan supir angkot ojol dsb bagaimana,0
"@keuangannews_id Isas isis isas isis....mulu'
Taliban ga berkuasa isis
Taliban berkuasa isis
Jangan² ppkm sampai berjilid² begini loe bilang isis jg ya min...",isas isis isas isis terus taliban tidak berkuasa isis taliban berkuasa isis jangan ppkm sampai berjilid begini kamu bilang isis juga iya min,0
@fthllingga besok kalo dah ngga ppkm,besok jika sudah tidak ppkm,1
Pas di saat PPKM https://t.co/wL7GEjkeJE,pas di saat ppkm,1
"Belum nyiapin bahan, belum belajar jg. Ppkm bngke:(((",belum mempersiapkan bahan belum belajar juga ppkm bngke,0
@ukiakbar Ppkm bro gaoleh 🤟🏻🤟🏻,ppkm saudara laki-laki gaoleh,1
"Orang yang pintar adalah org yg menghormati pahalawan lambang negara dan benderanya .

karna PPKM Masih berlanjut kita tidak bisa panjat pinang
Mari Kita panjatkan Doa saja kiranya kita sehat semua.. Aamiin

#HUTRI76 https://t.co/KYNALH7PYp",orang yang pintar adalah orang yang menghormati pahalawan lambang negara dan benderanya karena ppkm masih berlanjut kita tidak bisa panjat pinang mari kita panjatkan doa saja kiranya kita sehat semua amin,2
"Tapi ingat ya, kalau nanti PPKM udah dihentikan krn kasus Covid mulai menurun, krn masih pandemi kita semua harus tetap patuhi protokol kesehatan. https://t.co/yRBiOtPwLv",tapi ingat iya kalau nanti ppkm sudah dihentikan karena kasus covid mulai menurun karena masih pandemi kita semua harus tetap patuhi protokol kesehatan,2
Mikir Rakyat Negeri katak yang akan melakukan PPKM berkelanjutan tanpa solusi jelas karena gak mampu melaksakan Perpresnya sendiri tt karantina akibat saldonya abis #2021HarusGantiPresiden #JokowiGagalUrusNegara https://t.co/ydcVgA4PWw,mikir rakyat negeri katak yang akan melakukan ppkm berkelanjutan tanpa solusi jelas karena enggak mampu melaksakan perpresnya sendiri tt karantina akibat saldonya habis,0
apa saja ppkm darurat jawa bali,apa saja ppkm darurat jawa bali,1
PPKM = Pelan Pelan Kita Mati https://t.co/ytmiUwlpx3,ppkm pelan pelan kita mati,0
"Gak ada yang mengharapkan PPKM terus diperpanjang, tapi kalo kita gak taat, PPKM akan terus di perpanjang. So, ayo taat prokes gais. Biar segera selesai Pandemi nya. Biar bisa ngopi dan ngumpul lagi https://t.co/EoItrbGDJD",enggak ada yang mengharapkan ppkm terus diperpanjang tapi jika kita enggak taat ppkm akan terus di perpanjang sok ayo taat prokes gais supaya segera selesai pandemi nya supaya bisa ngopi dan berkumpul lagi,2
"@Ace_BBH ditunggu aja, mungkin krn lgi ppkm makanya sedikit telat",ditunggu saja mungkin karena lagi ppkm makanya sedikit terlambat,0
Status perpanjangan PPKM di berbagai daerah bergantung sama kita sih. Klo kita semua ikut bekerjasama buat segera menurunkan kasus covid. PPKM bisa selesai. https://t.co/pkcae9dOUA,status perpanjangan ppkm di berbagai daerah bergantung sama kita sih kalau kita semua ikut bekerjasama buat segera menurunkan kasus covid ppkm bisa selesai,1
PPKM = Pelan Pelan Kena Mental🤡🗿🤡🗿🤡🗿,ppkm pelan pelan kena mental,0
Imbas dr penerapan PPKM jg menurunkan BOR (Bed Occupancy Rate) di Rumah Sakit. Banyak pasien yg mulai sembuh dr covid.,imbas dari penerapan ppkm juga menurunkan bor bed occupancy rate di rumah sakit banyak pasien yang mulai sembuh dari covid,2
"Sejak PPKM berlaku, ada  8 wilayah di Pulau Jawa yg berhasil turun status level 4 ke level 3 dr kasus Covid-19. https://t.co/p0ShUJwKL3",sejak ppkm berlaku ada wilayah di pulau jawa yang berhasil turun status level ke level dari kasus covid,2
"@vularoid @ShamsiAli2 Pemberlakuan PPKM tapi pilih2, buka matamu wahai @vularoid",pemberlakuan ppkm tapi pilih buka matamu wahai,0
"Makanya pandeminya dipanjangin. 
PPKM berjilid²..
. https://t.co/dHLC5TORw0",makanya pandeminya dipanjangin ppkm berjilid,1
Pengen jalan jalan tapi duit ppkm AHAHAHAH,mau jalan jalan tapi duit ppkm ahahahah,1
"@kachang_ Ppkm diperpanjang, gabisa balkkk:(",ppkm diperpanjang tidak bisa balk,0
"@akuristaa @radenrauf Ppkm nya di perpanjang, hubungannya engga",ppkm nya di perpanjang hubungannya enggak,1
"@CNNIndonesia Iya embah kasihan bet, mending suruh mundur saja, tapi kira2 PPKM akan diperpanjang lagi gak nih? https://t.co/S72K55bhvY",iya embah kasihan benar lebih baik suruh mundur saja tapi kira ppkm akan diperpanjang lagi enggak ini,0
@Dlprn96 bedanya presiden kita sekarang gak bisa jadi pemimpin..kalo bisa seharusnya ppkm sampe sekarang gak perlu...gak bisa ambil keputusan,bedanya presiden kita sekarang enggak bisa jadi pemimpin jika bisa seharusnya ppkm sampai sekarang enggak perlu enggak bisa ambil keputusan,0
"@FFOODFESS kangenn, terakhir dine in sblm ppkm",kangen terakhir dine ini seblum ppkm,1
"Mornewng Bree..msh semangat menaati PPKM level 4 yg kembali diperpanjang oleh Presiden Jokowi kan? Tp emang sih yah,PPKM terbukti efektif dlm mengendalikan pandemi kopit ini https://t.co/TY5CyMQm42",mornewng bree masih semangat menaati ppkm level yang kembali diperpanjang oleh presiden jokowi kan tapi memang sih ya ppkm terbukti efektif dalam mengendalikan pandemi kopit ini,2
@JPFBASE ppkm uniqlo buka gak ya,ppkm uniqlo buka enggak iya,1
"Setelah PPKM berakhir pasti banyak yg :

Kerja kerja kerjaa kerjaa kerjaa haahahahaaha kerja kerja kerja hahahaha.",setelah ppkm berakhir pasti banyak yang kerja kerja kerjaa kerjaa kerjaa haahahahaaha kerja kerja kerja hahahaha,1
@radenrauf PPKM sampe tanggal 16 agustus,ppkm sampai tanggal agustus,1
/lt ppkm diperpanjang sampai bookmail dari bookdepo pada sampai semua,lantai ppkm diperpanjang sampai bookmail dari bookdepo pada sampai semua,1
"cuk kayaknya kudu beli ini, ppkm uniqlo buka ga sih? https://t.co/kDl26FfefG",cuk sepertinya harus beli ini ppkm uniqlo buka tidak sih,1
"Dan setahu sy perpanjangan PPKM nggak cuma di Jawa-Bali doank, tp di beberapa kota lain jg menerapkan aturan yg sama. https://t.co/UZUE2ja6Vt",dan setahu saya perpanjangan ppkm tidak cuma di jawa bali doang tapi di beberapa kota lain juga menerapkan aturan yang sama,1
"@NogoSosroAsli Selamat pagi Kang..... Selalu sehat &amp; tegar menghadapi PPKM level berapapun. 

Salam menyan 🙏💨 https://t.co/fjoDPtxrZC",selamat pagi kang selalu sehat amp tegar menghadapi ppkm level berapapun salam menyan,2
@jakartaakeras Klo sama malaikat boleh ? Mau negosiasi sapa tau umur gue bisa diperpanjang trua kayak ppkm,kalau sama malaikat boleh mau negosiasi sapa tahu umur aku bisa diperpanjang trua seperti ppkm,1
"@republikaonline Sampai kurus kering cari solusi agar rakyat tidak demo melengserkan jokowi..
Makanya ppkm diperpanjang terus",sampai kurus kering cari solusi agar rakyat tidak demo melengserkan jokowi makanya ppkm diperpanjang terus,0
"@GOAL_ID Masa kalah sama Malaysia, Negara nya Lockdown tapi sepakbola nya tetap jalan,kita cuma PPKM,tapi??? YOU KNOW laahhh 😀😆",masa kalah sama malaysia negara nya lockdown tapi sepakbola nya tetap jalan kita cuma ppkm tapi you know laah,0
"Masa iya kamu mau Pandemi panjang terus. Jadi taati aturan PPKM Yaa. Jangan nakal keluyuran kalo gak ada kepentingan. Ingat, semua orang punya hak keluar dari Pandemi ini. https://t.co/wFdG6Nk3zv",masa iya kamu mau pandemi panjang terus jadi taati aturan ppkm ya jangan nakal keluyuran jika enggak ada kepentingan ingat semua orang punya hak keluar dari pandemi ini,2
"PPKM Banjarmasin yang sudah perpanjangan kesekian kali,
Baru tadi malam keluar kebijakan masuk Banjarmasin harus PCR atau menunjukan kartu vaksin.

Sedangkan di dalam kotanya sendiri tidak ada pengetatan peraturan, masih nampak biasa saja tidak ada perubahan drastis.",ppkm banjarmasin yang sudah perpanjangan kesekian kali baru tadi malam keluar kebijakan masuk banjarmasin harus pcr atau menunjukan kartu vaksin sedangkan di dalam kotanya sendiri tidak ada pengetatan peraturan masih menampak biasa saja tidak ada perubahan drastis,1
@RAINB0WPEACH Disinii masih ppkm,disinii masih ppkm,1
Dampak nyata PPKM ☺️🤭🤭🤭 https://t.co/5apdpNrFvN,dampak nyata ppkm,1
"@ochyocyy Smnjak ppkm den sering buka infopku dr twiter ni, secara ppkm mesti update info sekitaran jalan dan gang2 sempitnya 🤣",semenjak ppkm den sering buka infopku dari twiter ini secara ppkm mesti update informasi sekitaran jalan dan gang sempitnya,1
pengiriman ppkm telatnya lama ga ? https://t.co/KJh6d7GaaZ,pengiriman ppkm telatnya lama tidak,1
PPKM yg diberlakukan sejak awal Juli lalu ternyata membawa dampak positif utk mengurangi kasus aktif covid-19. Pasien2 di Rumah Sakit mulai banyak yg sembuh juga. https://t.co/Dw0JcVt4vu,ppkm yang diberlakukan sejak awal juli lalu ternyata membawa dampak positif untuk mengurangi kasus aktif covid pasien di rumah sakit mulai banyak yang sembuh juga,2
"Artinya angka penyebaran covid nya menurun dan insyaAllah terus turun jika kita taat pada aturan.

Kalo pada taat aturan, angka covid turun, PPKM pun akan di hentikan . Pandemi juga bisa berakhir https://t.co/lCdLSrRj9N",artinya angka penyebaran covid nya menurun dan insyaallah terus turun jika kita taat pada aturan jika pada taat aturan angka covid turun ppkm pun akan di hentikan pandemi juga bisa berakhir,2
"@akutaurifky Jangan gitu, Bambang. Ntar ada virus baru betulan, lu sendiri yg repot. Yang insecure bukan covidnya. Tapi elu karena PPKM betulan diperpanjang sampe ntah kapan. 😪😪😪",jangan begitu bambang nanti ada virus baru betulan kamu sendiri yang repot yang insecure bukan covidnya tapi kamu karena ppkm betulan diperpanjang sampai entah kapan,0
... dulu pas nggk PPKM mau main ke rumah dia berdua/bertiga kaya tinggal ngesot gausah ijin emak bapak dlu. https://t.co/Acay1S6WFJ,dulu pas enggak ppkm mau main ke rumah dia berdua bertiga kayak tinggal ngesot tidak usah ijin emak bapak dulu,1
"@ed_tirta Baik nih, bali okeh, tapi masih ppkm level pedes 4",baik ini bali okeh tapi masih ppkm level pedas,1
@fitridefi PPKM tu panjangnya apa?,ppkm itu panjangnya apa,1
"@VIVAcoid Tapi gak sedih pedeipeh banyak oknumnya yg korup,ada yg dana bansos lagi. MUAK",tapi enggak sedih pedeipeh banyak oknumnya yang korupsi ada yang dana bansos lagi muak,0
Yok udahan yok ppkm,yuk udahan yuk ppkm,1
"tolonglaah.. gw wegah kelamaan ppkm, malah pada kerumunan 😩 https://t.co/e8aYBnsJa1",tolonglaah aku wegah kelamaan ppkm bahkan pada kerumunan,0
@hahahaha_9913 @KAI121 Selama ini aku pake surat keterangan RT/RW kak.. keterangannnya diisi bekerja gt aja. Dari awal ppkm sampe extend gatau kapan ini masih bisa dipake kok suratnya (bikin 1x) 😂,selama ini saya pakai surat keterangan rw kak keteranganya diisi bekerja begitu saja dari awal ppkm sampai extend enggak tau kapan ini masih bisa dipakai kok suratnya buat,1
"Ternyata semenjak ppkm jam segini masih banyak orang yang belum tidur ya, ot dari malem sampe pagi begadang pokoknya banyak lah. Kirain aku doang 🤣😂",ternyata semenjak ppkm jam segini masih banyak orang yang belum tidur iya ot dari malam sampai pagi begadang pokoknya banyak lah mengira saya doang,1
