,raw,processed,label
3012,Msh d perpanjang PPKM nya bro,perpanjang nya saudara laki-laki,1
3013,PPKM: Pagi Pagi Kena Mental,pagi pagi kena mental,0
3014,"Dgn kondisi seperti ini, mau tidak mau PPKM Level 4 di Jawa &amp; Bali hrs diperpanjang.Mari kita berdoa, bersabar dan bertobat. Tuhan Kasihanilah

Sejumlah Negara Perketat Pembatasan Covid-19 karena Varian Delta, dari China hingga Australia
Klik untuk baca: https://t.co/nLv1IdtmlW",kondisi level jawa amp bali diperpanjang mari berdoa bersabar bertobat tuhan kasihanilah sejumlah negara perketat pembatasan covid varian delta china australia klik untuk baca,2
3015,"Ada hikmahnya PPKM ini sy ke mall sepi, tapi pasar tradisional ttep rame... Sedikit demi sedikit semua belajar untuk mengurangi gaya hidup hedon dan konsumtif yg tidak sesuai dgn pemasukan.. Lebih baik memakmurkan pasar tradisional dan usaha sesama rakyat kecil..",hikmahnya mall sepi pasar tradisional tetap ramai belajar untuk mengurangi gaya hidup hedon konsumtif sesuai pemasukan baik memakmurkan pasar tradisional usaha rakyat,2
3016,"orang sejak ppkm jadi makin kreatip ya, salut 🥺🥺 https://t.co/rHqeQwTeWB",orang jadi kreatip iya salut,2
3017,"@ramzyzaswara @negativisme Di kira ratusan ribu warga indonesia mau dikasih 1 solusi yang sama, buktinya PPKM ini aja sebagian ada yang patuh sebagian besar orasi ke jalan gak setuju 🤣",kira ratusan ribu warga indonesia dikasih solusi buktinya sebagian patuh sebagian besar orasi jalan setuju,0
3018,"180rb testing itu kemajuan
Tp pemerintah harusnya testing minial bgt 500rb setiap hari selama masih ada PPKM",ribu testing kemajuan pemerintah testing minial banget ribu hari,2
3019,"@NartoNang2 @Nartonang21 @TheArieAir @wiwikherma @AzisDadun_ @Evie19101 mari pulihkan ppkm
#programfolback

@mrchristwibowo",mari pulihkan,2
3020,@geloraco ppkm emg menyusahkan. tp gak perlu tusuk leher sendirilah. tolol namanya.,menyusahkan perlu tusuk leher sendirilah tolol namanya,0
3021,"PPKM-Darurat...olahraga jalan terus, naikkan imun https://t.co/KXImVTUKGy",darurat olahraga jalan terus naikkan imun,2
3022,@patriafess Emang yakin ppkm gak di perpanjang?,yakin perpanjang,1
3023,"Perpanjangan PPKM membuahkan hasil yg signifikan, berhasil menekan penyebaran virus varian baru ke masyarakat luas, Terimakasih untuk tenaga medis yg berjuang tanpa lelah
Semoga wabah ini segera berahir
#TetapWaspadaCovidMasihAda https://t.co/WbbcnLCRr5",perpanjangan membuahkan hasil signifikan berhasil menekan penyebaran virus varian baru masyarakat luas terimakasih untuk tenaga medis berjuang lelah semoga wabah berahir,2
3024,@detikcom Gimana mbah Uti. Masak gak tau sedang PPKM,mbah uti masak tahu,1
3025,"PPKM 

Vaksin Selamatkan Indonesia https://t.co/r9V5akGJHk",vaksin selamatkan indonesia,2
3026,"Assalamualaikum,
Pagi sobat...

Meski PPKM jangan lupa olah raga ya...

Semoga video ini bisa menghibur &amp; menambah imun kalian yg lagi isoman. 

👉 @Wakgong7 
👉 @zomet13 
👉 @JuL3Rhm3 
👉 @Febree17_ 

Insyaa Allah... Allah yg pulihkan kesehatanmu kawan

Wassalam https://t.co/J24tZeVH6a",menjadi seseorang alamualaikum pagi sobat lupa olah raga iya semoga video menghibur amp menambah imun isoman insyaa allah allah pulihkan kesehatanmu kawan whatsapp alam,2
3027,"Jika PPKM diperpanjang dan hasilnya sama saja . Maka akan dilanjutkan dengan Adu Pinalti .
#PPKM 
#PPKMDarurat 
#PpkmDiperpanjang",diperpanjang hasilnya dilanjutkan adu pinalti,1
3028,@Fadim98171431 @febridiansyah Lumayan ini hiburan dikala PPKM... wkwkwk,lumayan hiburan dikala wkwkwk,2
3029,gua bingung deh. kampus gua urgensinya apa pengen ngelaksanain kkn turlap gitu. ppkm belum selese. angka kematian kopit masih tinggi dengan klaster varian yg baru.,bingung deh kampus urgensinya ngelaksanain kkn turlap selese angka kematian kopit tinggi klaster varian baru,0
3030,"PPKM,,
Pelan Pelan Kau Menjauh,,,
Sering banget ngalami kaya gini kalau jalani hubungan,,,dengan cara cuek dan banyk alasan. jadi sudah terbiasa kalau sudah terjadi kaya gini,,, kaga mau ambil pusing.
Soalnya cintanya kaga tulus dan serius.",pelan pelan menjauh banget ngalami kayak jalani hubungan cara cuek banyk alasan jadi terbiasa terjadi kayak ambil pusing soalnya cintanya tulus serius,1
3031,"Pemerintah telah mengupayakan untuk pencegahan penularan Covid-19.

Dengan adanya PPKM level 4 jumlah kasus cukup banyak menurun.

#TetapProkesJanganKendor https://t.co/HfT6UX0q2J",pemerintah mengupayakan untuk pencegahan penularan covid level jumlah kasus cukup menurun,2
3032,menu ppkm hari ke 4 😜 https://t.co/AypMCAhF6q,menu hari,1
3033,Perpanjang teroozz aja PPKM sekalian sampe one piece tamat,perpanjang teroozz one piece tamat,1
3034,@besokconge aahhh ppkm juga? tapi kek gak ppkm sih daerah rumahku wkwk,aah kayak sih daerah rumahku wkwk,0
3035,"Mari #BahuMembahuAtasiPandemi
PPKM demi kebaikan kita semua, ayolah jgn egois, pemerintah daerah harus berperan penting untuk menjalankan PPKM darurat ini..
Mari kita sama2 lawan kopit19 dgn mematuhi aturan yg ada.. ingat prokes👍🏽 https://t.co/CZTr6ZDbc8",mari kebaikan ayolah egois pemerintah daerah berperan penting untuk menjalankan darurat mari lawan kopit mematuhi aturan ingat prokes,2
3036,Forkopimda Jawa Timur juga menggelar rapat tadi malam untuk menindaklanjuti penerapan PPKM darurat.,forkopimda jawa timur menggelar rapat malam untuk menindaklanjuti penerapan darurat,1
3037,"@igerible Ini mah kayak versi ppkm nntinya
ada klarifikasi level 2 sama perpanjangan penangguhan😂
@officialJKT48",mah versi nntinya klarifikasi level perpanjangan penangguhan,1
3038,@daraprayoga_ Betul banget ppkm di cicil selama setahun,betul banget cicil setahun,1
3039,"@_ekokuntadhi Allah Maha Adil dan tahu semua yg terbaik bagi hambaNya. Rezeki tidak diatur oleh PPKM, Krn rezekimu tahu dimanapun  kamu berada,  Jika pintu  rezekimu tertutup, Allah akan membuka jendelaNya utk hambaNya yg ikhlas dan tawakkal. Insya Allah.",allah maha adil tahu terbaik hambanya rezeki diatur rezekimu tahu dimanapun berada pintu rezekimu tertutup allah membuka jendelanya untuk hambanya ikhlas tawakkal insya allah,2
3040,"Musim pancaroba,Hawane uadem, garai PPKM (Pengen Peluk Ka Mu). 
Eyaa eyaaa😂😂😂.",musim pancaroba hawane uadem garai peluk kakak mu eyaa eya,1
3041,"PPKM level 4 https://t.co/RHOhhqXvej
#SalingJagaBansos 
Vaksinasi Jaga Kesehatan 
Jakarta",level vaksinasi jaga kesehatan jakarta,2
3042,selamat idul adha di era ppkm,selamat idul adha era,1
3043,@aarunae Tau jir. Ppkm malah gk bener org2😭,tahu anjing gak benar orang,0
3044,"@SBYudhoyono Makanya bantu pemerintah juga pak, setidaknya tiru lah partai lain yg ikut menggalakkan vaksinasi, dan bantu RS dg oksigen ventilator, mendukung PPKM spy tdk banyak lagi korban CoVid19.
Jangan malah kadernya bikin gaduh.  
Krn Ada aksi pasti ada reaksi!",bantu pemerintah pak tiru partai ikut menggalakkan vaksinasi bantu rs oksigen ventilator mendukung korban covid kadernya gaduh aksi reaksi,2
3045,PPKM : Pernah peduli kemudian melupakan,peduli melupakan,0
3046,@OposisiCerdas @vicividivini Ini yg sepertinya jadi tujuan PPKM diperpanjang terus,jadi tujuan diperpanjang terus,1
3047,"#PatuhiAturanPPKMDarurat
PPKM darurat itu langkah tepat tuk kendalikan dn cegah lonjakn kopit. 
Apalagi yg kita tahu banyak varian baru dr kopit tersebar di Indonesia 
Yuk taati PPKM Darurat ya https://t.co/04qjqHWu3t",darurat langkah tepat untuk kendalikan cegah lonjakn kopit tahu varian baru kopit tersebar indonesia yuk taati darurat iya,2
3048,Pemerintah tidak menggunakan istilah 'PPKM darurat' dalam penanganan COVID-19 #EfekBaikPPKMDarurat https://t.co/jaEKZkjKoQ,pemerintah menggunakan istilah darurat penanganan covid,1
3049,"1,5 th via online pertemuan kami. Bosan? Banget. Tapi demi kami taat pada aturan pemerintah apalagi PPKM. Pemerintah sdh berupaya melakukan utk menekan penyebaran virus dg berbagai kebijakan. Ga ada yg enak. Tapi mari kita semua berupaya agar segera lepas dr pandemi ini. AMDG https://t.co/SeQ7BhqjtW",tahun via onlen pertemuan bosan banget taat aturan pemerintah pemerintah berupaya melakukan untuk menekan penyebaran virus berbagai kebijakan enak mari berupaya lepas pandemi amdg,2
3050,Tetep semangat buat rekan-rekan yang terkena dampak PPKM DARURAT.,tetap semangat rekan rekan terkena dampak darurat,2
3051,"PPKM 
(perbanyak produktif kurangi mager)",perbanyak produktif kurangi malas,2
3052,Ppkm 6 minggu rakyat buta huruf :( sekolah prei 2th spp pancet ae mbayar full,minggu rakyat buta huruf sekolah prei tahun sumbangan pembinaan pendidikan pancet mbayar full,0
3053,Juara 1 bertahan hidup dari masa ppkm level 4,juara bertahan hidup masa level,1
3054,"Demi Keselamatan Rakyat, Wakil Ketua DPR Dukung PPKM Diperpanjang
https://t.co/E88vHT1WIV
Kami Bersama Jokowi",keselamatan rakyat wakil ketua dewan perwakilan rakyat dukung diperpanjang jokowi,2
3055,"@tempodotco laah? kalo TKA CINA datang bawa penyakit, sama aja ente gak dukung PPKM DARURAT !!",laah tka cina datang bawa penyakit ente dukung darurat,0
3056,PPKM level 4 ternyata lebih pedes daripada bon cabe level 15,level ternyata pedas bon cabe level,0
3057,@tvOneNews Kalo kerumunan yg kek gini apakah tidak termasuk pelanggaran ppkm..?,kerumunan kayak termasuk pelanggaran,0
3058,@GISELLE00FC Lagi ppkm nde sel nda bisa deket2 huhuhu padahal mau ngasih es krim kalo deket .g,nde sel huhuhu memberikan es krim,0
3059,"jangan khawatir mba, sedikit banyak itu bs menaikkan imun tubuh kami selama masa ppkm. https://t.co/HSH1Sh6msF",khawatir mbak menaikkan imun tubuh masa,2
3060,"Saat rakyat dilema dengan kebijakan PPKM, pejabat asyik nonton sinetron ??

@dakwah_wonosobo https://t.co/XpcLWOWb7a",rakyat dilema kebijakan pejabat asyik menonton sinema elektronik,0
3061,"@Tuti45931006 @MEY_MAKNYAAREK2 yg ngomong jgn takut ppkm klu keuangan nya TERJAMIN,perut kenyang tidur nyenyak ya enak.
lha klu gk punya penghasilan ya GUSAR
(itu manusiawi)orang tua mungkin bs kuat menahan lapar,tp apa tega memaksa anak untuk menahan lapar juga..klu ppkm terus,bkn lg miskin tp bisa mati💔🇮🇩",bicara takut keuangan nya terjamin perut kenyang tidur nyenyak iya enak gak punya penghasilan iya gusar manusiawi orang tua kuat menahan lapar tega memaksa anak untuk menahan lapar terus miskin mati,0
3062,"Data kasus penularan harian Covid-19, 7 days Moving Average.
Sejak PPKM Darurat diberlakukan, hanya DKI Jakarta yang kasus penularan hariannya berhasil turun dibawah angka sebelum PPKM Darurat diberlakukan.
@jokowi https://t.co/CoGZZhJjgz",data kasus penularan harian covid days moving average darurat diberlakukan dki jakarta kasus penularan hariannya berhasil turun dibawah angka darurat diberlakukan,1
3063,"Pagi² dengar kabar duka , gw harap PPKM ini ada hasilnya jd sering bnget liat atau dengar kabar duka",pagi dengar kabar duka harap hasilnya jadi banget lihat dengar kabar duka,2
3064,@Gloomy_Humbug hadeh mau sampai kiamat dah ini ppkm,hadeh kiamat,0
3065,PPKM Rakyat Sehat https://t.co/LHhwQLfQ3s,rakyat sehat,2
3066,"Pertanyaannya: PPKM Darurat Jawa-Bali, tapi kok masih boleh berwisata? https://t.co/y8eH4CqMdN",pertanyaannya darurat jawa bali berwisata,0
3067,"Assalamualaikum wr wb
Met pagi warga Tl met beraktivitas tetap disiplin prokes, taati PPKM, dg Semangat MERAH PUTIH✊✊✊ https://t.co/4rvxvUtR8f",menjadi seseorang alamualaikum wr wb selamat pagi warga timeline selamat beraktivitas tetap disiplin prokes taati semangat merah putih,2
3068,"PPKM, pernah perhatian kemudian menghilang :)",perhatian menghilang,1
3069,"HR Senin biasa nya PPKM (Pagi Pagi Kena Macet ) yah resiko tinggal dikota setiap hari PPKM ( Pergi Pulang Kena Macet )

PPKM joecowe nya apa kabar hari ini ??",hari senin nya pagi pagi kena macet ya resiko tinggal dikota hari pergi pulang kena macet joecowe nya kabar hari,1
3070,"kenapa kartu vaksin dijadikan syarat administrasi ? mau ini itu pake kartu vaksin sedangkan vaksin aja belum merata. mau nyebrang pelabuhan pake kartu vaksin, mau masuk zona ppkm pake kartu vaksin, mau masuk mall pake kartu vaksin. lebih baik aturan tersebut dikaji kembali.",kartu vaksin dijadikan syarat administrasi pakai kartu vaksin vaksin merata nyebrang pelabuhan pakai kartu vaksin masuk zona pakai kartu vaksin masuk mall pakai kartu vaksin baik aturan dikaji kembali,0
3071,@FKadrun Semoga aja 'People' nya msh punya 'power' setelah ppkm berjilid jilid tanpa dikasih  tunjangan atau bantuan dasar hidup.,semoga people nya punya power berjilid jilid dikasih tunjangan bantuan dasar hidup,0
3072,"Hasil dialog pemerintah dan bbrpa UNIV  salah satunya UNIV AIRLANGGA SBY pun setuju dengan PPKM darurat, pengusaha pun menilai ini sudah tepat. Untuk pencegahan keganasan covit yg menalanda dunia, inget DUNIA bukan hanya Indonesia saja yg terpuruk
#PPKMVaksinasiSaveNKRI https://t.co/bcutfT57ib",hasil dialog pemerintah universitas salah satunya universitas airlangga surabaya setuju darurat pengusaha menilai tepat untuk pencegahan keganasan covit menalanda dunia ingat dunia indonesia terpuruk,2
3073,"@FKadrun Mereka yg korupsi ulama yg ditangkap, mereka yg bunuh mayat jadi tersangka,, warga wajib vaksin masih saja kena pandemi,  disuruh ppkm dia malah buat kerumunan, dibodohin org guoblok ko mau aja ya 😄",korupsi ulama ditangkap bunuh mayat jadi tersangka warga wajib vaksin kena pandemi disuruh kerumunan dibodohin orang goblok iya,0
3074,"@KataOpreker Dlm sikon PPKM, bagi rakyat jelata cukup bergizi n semoga barokah &amp; sehat ... Aamiin 🤲💪🙏",situasi dan kondisi rakyat jelata cukup bergizi semoga barokah amp sehat amin,2
3075,@schfess aku ada nder tapi emang belom minjem gara gara masih ppkm gak boleh ke sekolah,brother minjem gara gara sekolah,0
3076,@amflife @zoelfick Berbagai PPKM dan lain-lain nama yang dibuat pemerintah intinya adalah LD tanpa keluar uang untuk menyantuni masyatakat. Katanya dana tak ada. Sementara proyek infrastruktur terus jalan. Karena proyek ini dinikmati inner circle rezim. Banyak datanya.,berbagai nama dibuat pemerintah intinya ld keluar uang untuk menyantuni masyatakat katanya dana proyek infrastruktur terus jalan proyek dinikmati inner circle rezim datanya,0
3077,"happy weekend manteman, jangan lupa dah mulai PPKM 👍🏻 https://t.co/sTmbYbRAq8",bahagia weekend manteman lupa mulai,1
3078,"Waspada provokasi
PPKM Rakyat Sehat https://t.co/W92339rqKn",waspada provokasi rakyat sehat,2
3079,"Penerapan PPKM Mikro darurat sebagai langkah tepat
PPKM Pulihkan Bangsa https://t.co/fm2Ctv69ZG",penerapan mikro darurat langkah tepat pulihkan bangsa,2
3080,Aku suka ppkm tanpa pp,suka pulang pergi,1
3081,Ppkm sebenernya gaboleh berkerumun apa gaboleh dagang si,gaboleh berkerumun gaboleh dagang sih,1
3082,"Dulu viral tukang bubur naik haji sekarang viral di tasikmalaya tukang bubur kena denda 5 juta hanyanya sekedar nyambung hidup di saat PPKM 
#BapakPresidenMenyerahl",viral tukang bubur naik haji viral tasikmalaya tukang bubur kena denda juta hanyanya sekedar menyambung hidup,0
3083,@iamtryshb1 Kirain minta ppkm selesai 😭,mengira meminta selesai,1
3084,"#TolongPatuhiAturanPPKM Darurat, dan gw yakin dgn PPKM darurat lonjakan pnularan bs dtekan. Atuhi saja prokesny! https://t.co/0OjrMIsuYA",darurat yakin darurat lonjakan pnularan dtekan atuhi prokesny,2
3085,@liputan6dotcom Bebas melanggar PPKM..jualan gak boleh lalu ngater2 boleh..eaa,bebas melanggar jualan ngater eaa,0
3086,DPD Ajak Masyarakat Patuhi Aturan PPKM Darurat https://t.co/NmUg5oH73W https://t.co/ZaSnSHQN0g,dpd ajak masyarakat patuhi aturan darurat,2
3087,"@Anonymous_2024 Ppkm
Proyek p........ korbankan masyarakat",proyek korbankan masyarakat,0
3088,"*PPKM Ciderai Kepercayaan Rakyat
July 13, 20218 min read*
Rakyat pun bertanya-tanya, bagaimana pelaksanaannya? dalam unggahannya di twitter, Ketua MUI, Cholil Nafis, menjawab bahwa “Masyarakat harus menaati Allah, Rasul-Nya, dan pemerintah” ungkapnya.
https://t.co/l2EoAG64QN
@np",ciderai kepercayaan rakyat july min read rakyat bertanya tanya pelaksanaannya unggahannya twitter ketua mui cholil nafis menjawab masyarakat menaati allah rasul nya pemerintah ungkapnya,0
3089,"@liputan6dotcom Yg penting program vaksinasi Nasional yg kini sedang digencarkan dan ditargetkan 1 juta hingga 2 juta setiap harinya tidak mangkrak. Sukseskan program vaksin dan didiplinkan rakyat dgn PPKM Darurat, agar badai segera berlalu.. rakyar sehat negara kuat.",penting program vaksinasi nasional digencarkan ditargetkan juta juta harinya mangkrak sukseskan program vaksin didiplinkan rakyat darurat badai berlalu rakyar sehat negara kuat,2
3090,Mereka ini tidak termasuk dalam penerima bantuan sosial tunai (BST) dan program keluarga harapan. Bantuan tersebut diharapkan dapat membantu mengurangi beban masyarakat di masa perpanjangan PPKM darurat.,termasuk penerima bantuan sosial tunai bst program keluarga harapan bantuan diharapkan membantu mengurangi beban masyarakat masa perpanjangan darurat,1
3091,"@AREAJULID Ntar yg nyampe ke rakyat cuma 300 rb utk satu keluarga dan PPKM nya sebulan, makan indomie ama telor tiap hari",rakyat ribu untuk satu keluarga nya sebulan makan indomie telor hari,0
3092,"@nuryantidewi78 InsyaAllah selalu semangat, Kak. Semoga perpanjangan masa ppkm semakin membuat kasus positif semakin menurun, amiiin",insyaallah semangat kak semoga perpanjangan masa membuat kasus positif menurun amin,2
3093,"PPKM diperpanjang.
.
Trend sepedaan bakal naik lg 😂
.
Semarang 18 Juli 2021 https://t.co/Gk64ijadMB",diperpanjang trend sepedaan bakal naik semarang juli,1
3094,#PatuhProkesHargaMati &amp; bersama kita dukung perpanjangan PPKM Darurat Level 4 https://t.co/aTdKyMByaY,amp dukung perpanjangan darurat level,2
3095,"Bagi2 Bansos disaat 1Bulan PPKM gaduh banget, tp kenyataan nya msh jauh lebih banyak yg blm/tidak terima dan Mereka kelaparan.",bansos disaat bulan gaduh banget kenyataan nya jauh terima kelaparan,0
3096,@wisatasemarang Wealah... Malah kangen rumah orang tua yang di Ngesrep.... Kondisi PPKM kelihatan nya kurang memungkinkan....,wealah kangen rumah orang tua ngesrep kondisi kelihatan nya kurang memungkinkan,0
3097,ppkm semoga covid bisa cepet ilang amin,semoga covid cepat hilang amin,2
3098,"@barryallen_1st PPKM mau berakhir, baliho, vaksinasi mulai banyak, ekonomi 7%, partai mercy diserang, kasak-kusuk jd No.1.
Pak wowo kemana?",berakhir baliho vaksinasi mulai ekonomi partai mercy diserang kasak kusuk jadi no pak wowo kemana,0
3099,"@schfess Klo di gw sih dulu klo mau ambil buku paket ya WA dulu ke penjaga perpus mau minjem buku, nanti kita tinggal dateng terus ambil, simple kan kadang kita di suruh mandiri dalam segala hal
Dan karena sekarang lagi PPKM Ya jdi ga bisa minjem ke perpus",sih ambil buku paket iya whatsapp penjaga perpus minjem buku tinggal datang terus ambil simple kadang suruh mandiri iya jadi minjem perpus,1
3100,"Bukan cuma soal vaksin bang, penegakan PPKM, prokes sampai penyaluran bantuan juga dikerjakan https://t.co/k5eEFkcGpr",soal vaksin mas penegakan prokes penyaluran bantuan dikerjakan,1
3101,Bersama taat aturan PPKM Darurat Level 4 #RedamPandemiJagaNKRI https://t.co/mUnZYqMEV3,taat aturan darurat level,2
3102,Pemerintah nerapin kebijakan juga mempertimbangkan bantu rakyat. Gasemua rakyat kaya gasemua rakyat bisa beli makan sehari hari makanya dibantu. Sering juga liat orang dagang ngeluh ppkm jd gbsa dagang/ dagang tp gacukup. Makanya kita hrs kerja sama biar bisa ngatasin pandemi,pemerintah menerapkan kebijakan mempertimbangkan bantu rakyat gasemua rakyat kayak gasemua rakyat beli makan sehari hari dibantu lihat orang dagang ngeluh jadi gbsa dagang dagang gacukup kerja ngatasin pandemi,2
3103,@naurasfn Buat kperluan makan...lgi ppkm ga bsa krja...,kperluan makan krja,0
3104,"Mematuhi aturan ini sama dgn kita menjaga lingkungan dan orang2 terdekat kita. Ayo terus kita taat PPKM level 4 ini agar kita bisa terlepas dari pandemi cvd19.🙏
#TetapWaspadaCovidMasihAda https://t.co/1AO8dSkstx",mematuhi aturan menjaga lingkungan orang terdekat ayo terus taat level terlepas pandemi cvd,2
3105,"Ppkm mulai 7 hari,
Lanjut 25 hari,lanjut lagi 40 hari,kada lawas menyeratus,imbahnya behaul",mulai hari lanjut hari lanjut hari kada lawas menyeratus imbahnya behaul,0
3106,"Saya heran, saya kuliah di kesehatan tapi orang-orangnya gak tau PPKM. Mengadakan praktek, mengadakan bimbingan secara offline. Kasian kami yang rumahnya jauh harus menghadapi PPKM.",heran kuliah kesehatan orang orangnya tahu mengadakan praktek mengadakan bimbingan secara oflen kasihan rumahnya jauh menghadapi,0
3107,ppkm diperpanjang sampai monsta x bikin self mv lagi,diperpanjang monsta self mv,1
3108,"PPKM mikro dimulai sejak hari ini, jaga kesehatan, ulah hilap emam",mikro dimulai hari jaga kesehatan ulah hilap emam,2
3109,PPKM.pelan pelan kita mendekat ❤️❤️❤️😂 https://t.co/4G0cdKHVAd,pelan pelan mendekat,1
3110,Ppkm {pelan pelan ku merelakan mu} :( https://t.co/sD9anJ2zP5,pelan pelan ku merelakan mu,1
3111,Karena PPKM Suro ini gk bisa kumpul dulur2 😔 https://t.co/XaMrhEcEyi,suro gak kumpul dulur,0
3112,"@AREAJULID kenapa enggak dibuat borong dagangan warung
yang buka saat ppkm saja biar tutup tepat waktu

kenapa enggak diliburkan serentak selama
2 minggu saja, supaya merata ISOMANnya

kenapa enggak winning solution yang bagus sih
kelasnya mengatur negara, transparannya gaada

JeritanRakyat",dibuat borong dagangan warung buka tutup tepat waktu diliburkan serentak minggu merata isomannya winning solution bagus sih kelasnya mengatur negara transparannya tidak ada jeritanrakyat,1
3113,"Pelaksanaan serta perpanjangan PPKM adalah upaya Pemerintah dan didukung semua elemen masyarakat guna mencegah dan mengantisipasi penyebaran virus kovid 19

#TetapWaspadaCovidMasihAda https://t.co/htvsqwVI4a",pelaksanaan perpanjangan upaya pemerintah didukung elemen masyarakat guna mencegah mengantisipasi penyebaran virus kovid,2
3114,"Bantu yuk

https://t.co/3a3nxWPVZS

Dampak PPKM Level 4 juga dirasakan Bandung Zoo atau Kebun Binatang Bandung. Tidak adanya pemasukan satu bulan lebih, membuat upah karyawan Bandung Zoo dipotong.",bantu yuk dampak level dirasakan bandung zoo kebun binatang bandung pemasukan satu bulan membuat upah karyawan bandung zoo dipotong,0
3115,"@ShopeeID Aquarius min
Hp udh ada seh
Tpi klw mimin mw kasih alhmdllh bngt buat zoom metting
Semoga shoppe semakin exsist wlwpn di tengah ppkm",aquarius min handphone udah sih admin now watching kasih alhmdllh banget zoom metting semoga shoppe exsist wlwpn tengah,2
3116,@baihaqisuhaeri1 @cheapwordx @noty0urmine ppkm tokyo tuttup deh keknyee,tokyo tuttup deh keknyee,1
3117,giliran udah diijinin tapi ppkm diperpanjang dan libur kerja berubah wkwkwk ntaappp,giliran diijinin diperpanjang libur kerja berubah wkwkwk ntaap,0
3118,"@PWT_kotasatria Engga perlu, terbukti kok PPKM tidak menurunkan angka kematian dan angka yg positif, harusnya cari solusi lain bkn malah di perpanjang",perlu terbukti menurunkan angka kematian angka positif cari solusi perpanjang,0
3119,"@bareksacom Mantul nih kinerja PPKM berdampak positif terhadap iklim investasi. Mulai ada geliatnya investor asing borong saham kita. 
.",mantul kinerja berdampak positif iklim investasi mulai geliatnya investor asing borong saham,2
3120,"@zulfebri @katzedikke Gak ah... 
Takut bayar tiketnya. 

Lagi PPKM. 
Udah bayar eh gak boleh ketawa barengan... 
Gitu kan mainnya @DrMedianaCinta ? 
Kalo kamu gak mau aku ajak nonton yg lain deh..",ah takut bayar tiketnya bayar eh ketawa barengan mainnya ajak menonton deh,1
3121,"@AnwarPudagafc Nahitu,makanya kalo sudirman mah dari dulu emang paling tertib kalo model PSBB ato PPKM gini,coba minggiran dikit 😀",nahitu sudirman mah tertib model psbb coba minggiran dikit,2
3122,Mendukung PPKM level 4 https://t.co/nI0bU32Ak1,mendukung level,2
3123,"Lurah tidak ditahan meski jadi tersangka pelanggaran PPKM, karena faktanya ancaman hukuman cuma 1 tahun penjara. 
Beda perlakuan sama ulama H, yg kasusnya dipolitisasi 

https://t.co/MDNm2gydMU",lurah ditahan jadi tersangka pelanggaran faktanya ancaman hukuman tahun penjara beda perlakuan ulama kasusnya dipolitisasi,0
3124,"@RenaHoston178 PPKM 
Pelan Pelan Kan Membaik 
🇮🇩🇮🇩🇮🇩🇮🇩🇮🇩 PASTI BISA!!!!!",pelan pelan membaik,2
3125,"#SalingBerbagiDimasaPandemi
Bantu warga terdampak PPKM Darurat
https://t.co/NFj4WgGOVo",bantu warga terdampak darurat,2
3126,"@MbahDinNU Walaupun ppkm ya harus kerja..
Kerja bisa meningkatkan imun.",iya kerja kerja meningkatkan imun,2
3127,"Pemerintah dinilai sudah tepat dalam mengambil kebijakan Pemberlakuan Pembatasan Kegiatan Masyarakat (PPKM) Darurat. Kebijakan ini diambil sebagai respons melonjaknya kasus covid-19 di sejumlah daerah dalam beberapa waktu terakhir.
PPKM Rakyat Sehat https://t.co/kFwUoYux1X",pemerintah dinilai tepat mengambil kebijakan pemberlakuan pembatasan kegiatan masyarakat darurat kebijakan diambil respons melonjaknya kasus covid sejumlah daerah waktu terakhir rakyat sehat,2
3128,"Lucu bin lucu bin ndagel Contoh nyata bhw jokowi hnya pasif.
Gk punya prakarsa apa2 ttng PPKM dia bergantung pd kebijakan bawahannya. https://t.co/77P8H7in4y",lucu bin lucu bin ndagel contoh nyata jokowi pasif gak punya prakarsa bergantung kebijakan bawahannya,0
3129,@alterhome18 Ga kena ppkm po?,kena po,1
3130,@xvidgmbk Bukannya bbrp gedung punya aturan bahkan sblm PPKM jam segitu lampu dimatiin ya?,gedung punya aturan seblum jam segitu lampu dimatiin iya,1
3131,"@dr_koko28 PPKM Perbanyak Pergi Ke Mesjid, dengan prokes  tentunya",perbanyak pergi mesjid prokes,2
3132,@ruangmodul Dirumah aja wong ya ppkm kok,dirumah iya,1
3133,@CCICPolri polisinya cybernya berfungsi gak selama ppkm? Atau ikutan libur.. https://t.co/mkCs2TLr1X,polisinya cybernya berfungsi ikutan libur,1
3134,Ppkm pelan pelan kamu menjauh,pelan pelan menjauh,1
3135,"@mohmahfudmd Kok ga sensitif pak, post seperti ini di waktu ppkm darurat. Tidak sensitif. Sayang sekali",sensitif pak post waktu darurat sensitif sayang,0
3136,"@helloiamsasaaa @txtdrberseragam Kalo kejadian beneran, selese ppkm bibirnya pada dower karena niupin ban mobil 🤣🤣",kejadian benaran selese bibirnya dower niupin ban mobil,1
3137,Yg daring aja ceria gini optimis dan semangat sambut masa depan masa yg wfh ngeluh aja PPKM 6 ksn masih wacana trgantung evaluasi setelah tgl 20 juli 2021 yg pnting masyarakat disiplin diminta di rumah ya di rumah ga malu indonesia no 1 dunia kasus covid 19 trtinggi nyadar woy. https://t.co/dbbCUPzGCD,online ceria optimis semangat sambut masa masa wfh ngeluh ksn wacana trgantung evaluasi tanggal juli penting masyarakat disiplin diminta rumah iya rumah malu indonesia no dunia kasus covid trtinggi menyadari woy,2
